start_month,end_month,period_label,mean_temperature_c,days,status,rank_warmest,window_count,end_x,smoothed_trend_c
2014-04-01,2015-03-01,Apr 2014 to Mar 2015,9.750685,365,published-inputs,160,1701,2015.250000,9.590594
2014-05-01,2015-04-01,May 2014 to Apr 2015,9.684932,365,published-inputs,200,1701,2015.333333,9.592765
2014-06-01,2015-05-01,Jun 2014 to May 2015,9.557534,365,published-inputs,267,1701,2015.416667,9.594952
2014-07-01,2015-06-01,Jul 2014 to Jun 2015,9.467123,365,published-inputs,307,1701,2015.500000,9.597155
2014-08-01,2015-07-01,Aug 2014 to Jul 2015,9.314247,365,published-inputs,383,1701,2015.583333,9.599374
2014-09-01,2015-08-01,Sep 2014 to Aug 2015,9.348219,365,published-inputs,366,1701,2015.666667,9.601608
2014-10-01,2015-09-01,Oct 2014 to Sep 2015,9.150959,365,published-inputs,477,1701,2015.750000,9.603857
2014-11-01,2015-10-01,Nov 2014 to Oct 2015,9.032055,365,published-inputs,576,1701,2015.833333,9.606121
2014-12-01,2015-11-01,Dec 2014 to Nov 2015,9.138904,365,published-inputs,486,1701,2015.916667,9.608400
2015-01-01,2015-12-01,Jan 2015 to Dec 2015,9.470137,365,published-inputs,301,1701,2016.000000,9.610693
2015-02-01,2016-01-01,Feb 2015 to Jan 2016,9.555068,365,published-inputs,268,1701,2016.083333,9.613001
2015-03-01,2016-02-01,Mar 2015 to Feb 2016,9.609836,366,published-inputs,245,1701,2016.166667,9.615322
2015-04-01,2016-03-01,Apr 2015 to Mar 2016,9.584426,366,published-inputs,262,1701,2016.250000,9.617657
2015-05-01,2016-04-01,May 2015 to Apr 2016,9.461475,366,published-inputs,313,1701,2016.333333,9.620006
2015-06-01,2016-05-01,Jun 2015 to May 2016,9.630874,366,published-inputs,232,1701,2016.416667,9.622367
2015-07-01,2016-06-01,Jul 2015 to Jun 2016,9.753825,366,published-inputs,159,1701,2016.500000,9.624741
2015-08-01,2016-07-01,Aug 2015 to Jul 2016,9.830055,366,published-inputs,126,1701,2016.583333,9.627128
2015-09-01,2016-08-01,Sep 2015 to Aug 2016,9.931694,366,published-inputs,93,1701,2016.666667,9.629528
2015-10-01,2016-09-01,Oct 2015 to Sep 2016,10.169399,366,published-inputs,49,1701,2016.750000,9.631939
2015-11-01,2016-10-01,Nov 2015 to Oct 2016,10.160929,366,published-inputs,52,1701,2016.833333,9.634362
2015-12-01,2016-11-01,Dec 2015 to Nov 2016,9.874044,366,published-inputs,114,1701,2016.916667,9.636796
2016-01-01,2016-12-01,Jan 2016 to Dec 2016,9.628415,366,published-inputs,234,1701,2017.000000,9.639241
2016-02-01,2017-01-01,Feb 2016 to Jan 2017,9.552186,366,published-inputs,271,1701,2017.083333,9.641698
2016-03-01,2017-02-01,Mar 2016 to Feb 2017,9.658356,365,published-inputs,218,1701,2017.166667,9.644164
2016-04-01,2017-03-01,Apr 2016 to Mar 2017,9.853699,365,published-inputs,120,1701,2017.250000,9.646641
2016-05-01,2017-04-01,May 2016 to Apr 2017,9.952329,365,published-inputs,87,1701,2017.333333,9.649128
2016-06-01,2017-05-01,Jun 2016 to May 2017,10.003288,365,published-inputs,76,1701,2017.416667,9.651625
2016-07-01,2017-06-01,Jul 2016 to Jun 2017,10.011507,365,published-inputs,72,1701,2017.500000,9.654131
2016-08-01,2017-07-01,Aug 2016 to Jul 2017,10.020000,365,published-inputs,71,1701,2017.583333,9.656646
2016-09-01,2017-08-01,Sep 2016 to Aug 2017,9.926575,365,published-inputs,95,1701,2017.666667,9.659169
2016-10-01,2017-09-01,Oct 2016 to Sep 2017,9.762192,365,published-inputs,151,1701,2017.750000,9.661701
2016-11-01,2017-10-01,Nov 2016 to Oct 2017,9.889589,365,published-inputs,109,1701,2017.833333,9.664241
2016-12-01,2017-11-01,Dec 2016 to Nov 2017,9.988219,365,published-inputs,80,1701,2017.916667,9.666789
2017-01-01,2017-12-01,Jan 2017 to Dec 2017,9.877808,365,published-inputs,113,1701,2018.000000,9.669344
2017-02-01,2018-01-01,Feb 2017 to Jan 2018,9.903288,365,published-inputs,104,1701,2018.083333,9.671907
2017-03-01,2018-02-01,Mar 2017 to Feb 2018,9.680822,365,published-inputs,207,1701,2018.166667,9.674476
2017-04-01,2018-03-01,Apr 2017 to Mar 2018,9.383562,365,published-inputs,351,1701,2018.250000,9.677052
2017-05-01,2018-04-01,May 2017 to Apr 2018,9.424658,365,published-inputs,330,1701,2018.333333,9.679634
2017-06-01,2018-05-01,Jun 2017 to May 2018,9.373699,365,published-inputs,352,1701,2018.416667,9.682222
2017-07-01,2018-06-01,Jul 2017 to Jun 2018,9.431233,365,published-inputs,325,1701,2018.500000,9.684816
2017-08-01,2018-07-01,Aug 2017 to Jul 2018,9.592603,365,published-inputs,253,1701,2018.583333,9.687415
2017-09-01,2018-08-01,Sep 2017 to Aug 2018,9.652055,365,published-inputs,221,1701,2018.666667,9.690018
2017-10-01,2018-09-01,Oct 2017 to Sep 2018,9.643836,365,published-inputs,226,1701,2018.750000,9.692627
2017-11-01,2018-10-01,Nov 2017 to Oct 2018,9.473973,365,published-inputs,299,1701,2018.833333,9.695240
2017-12-01,2018-11-01,Dec 2017 to Nov 2018,9.539726,365,published-inputs,277,1701,2018.916667,9.697857
2018-01-01,2018-12-01,Jan 2018 to Dec 2018,9.709589,365,published-inputs,179,1701,2019.000000,9.700478
2018-02-01,2019-01-01,Feb 2018 to Jan 2019,9.641644,365,published-inputs,227,1701,2019.083333,9.703103
2018-03-01,2019-02-01,Mar 2018 to Feb 2019,9.925479,365,published-inputs,96,1701,2019.166667,9.705730
2018-04-01,2019-03-01,Apr 2018 to Mar 2019,10.180274,365,published-inputs,48,1701,2019.250000,9.708361
2018-05-01,2019-04-01,May 2018 to Apr 2019,10.196712,365,published-inputs,47,1701,2019.333333,9.710994
2018-06-01,2019-05-01,Jun 2018 to May 2019,10.060822,365,published-inputs,67,1701,2019.416667,9.713630
2018-07-01,2019-06-01,Jul 2018 to Jun 2019,9.888219,365,published-inputs,110,1701,2019.500000,9.716267
2018-08-01,2019-07-01,Aug 2018 to Jul 2019,9.794795,365,published-inputs,136,1701,2019.583333,9.718907
2018-09-01,2019-08-01,Sep 2018 to Aug 2019,9.845753,365,published-inputs,123,1701,2019.666667,9.721548
2018-10-01,2019-09-01,Oct 2018 to Sep 2019,9.911507,365,published-inputs,99,1701,2019.750000,9.724190
2018-11-01,2019-10-01,Nov 2018 to Oct 2019,9.903014,365,published-inputs,105,1701,2019.833333,9.726833
2018-12-01,2019-11-01,Dec 2018 to Nov 2019,9.771507,365,published-inputs,149,1701,2019.916667,9.729476
2019-01-01,2019-12-01,Jan 2019 to Dec 2019,9.661096,365,published-inputs,217,1701,2020.000000,9.732120
2019-02-01,2020-01-01,Feb 2019 to Jan 2020,9.813973,365,published-inputs,131,1701,2020.083333,9.734764
2019-03-01,2020-02-01,Mar 2019 to Feb 2020,9.757104,366,published-inputs,157,1701,2020.166667,9.737408
2019-04-01,2020-03-01,Apr 2019 to Mar 2020,9.663934,366,published-inputs,215,1701,2020.250000,9.740052
2019-05-01,2020-04-01,May 2019 to Apr 2020,9.754098,366,published-inputs,158,1701,2020.333333,9.742694
2019-06-01,2020-05-01,Jun 2019 to May 2020,9.872678,366,published-inputs,115,1701,2020.416667,9.745336
2019-07-01,2020-06-01,Jul 2019 to Jun 2020,9.938251,366,published-inputs,91,1701,2020.500000,9.747977
2019-08-01,2020-07-01,Aug 2019 to Jul 2020,9.785792,366,published-inputs,140,1701,2020.583333,9.750616
2019-09-01,2020-08-01,Sep 2019 to Aug 2020,9.802732,366,published-inputs,135,1701,2020.666667,9.753253
2019-10-01,2020-09-01,Oct 2019 to Sep 2020,9.778142,366,published-inputs,144,1701,2020.750000,9.755889
2019-11-01,2020-10-01,Nov 2019 to Oct 2020,9.803552,366,published-inputs,134,1701,2020.833333,9.758522
2019-12-01,2020-11-01,Dec 2019 to Nov 2020,9.967486,366,published-inputs,85,1701,2020.916667,9.761153
2020-01-01,2020-12-01,Jan 2020 to Dec 2020,9.908197,366,published-inputs,102,1701,2021.000000,9.763782
2020-02-01,2021-01-01,Feb 2020 to Jan 2021,9.696448,366,published-inputs,189,1701,2021.083333,9.766407
2020-03-01,2021-02-01,Mar 2020 to Feb 2021,9.615068,365,published-inputs,241,1701,2021.166667,9.769029
2020-04-01,2021-03-01,Apr 2020 to Mar 2021,9.666027,365,published-inputs,214,1701,2021.250000,9.771648
2020-05-01,2021-04-01,May 2020 to Apr 2021,9.361918,365,published-inputs,359,1701,2021.333333,9.774264
2020-06-01,2021-05-01,Jun 2020 to May 2021,9.158082,365,published-inputs,471,1701,2021.416667,9.776875
2020-07-01,2021-06-01,Jul 2020 to Jun 2021,9.166301,365,published-inputs,462,1701,2021.500000,9.779483
2020-08-01,2021-07-01,Aug 2020 to Jul 2021,9.361644,365,published-inputs,360,1701,2021.583333,9.782086
2020-09-01,2021-08-01,Sep 2020 to Aug 2021,9.251233,365,published-inputs,418,1701,2021.666667,9.784686
2020-10-01,2021-09-01,Oct 2020 to Sep 2021,9.399178,365,published-inputs,345,1701,2021.750000,9.787280
2020-11-01,2021-10-01,Nov 2020 to Oct 2021,9.543562,365,published-inputs,275,1701,2021.833333,9.789870
2020-12-01,2021-11-01,Dec 2020 to Nov 2021,9.494247,365,published-inputs,291,1701,2021.916667,9.792455
2021-01-01,2021-12-01,Jan 2021 to Dec 2021,9.630137,365,published-inputs,233,1701,2022.000000,9.795034
2021-02-01,2022-01-01,Feb 2021 to Jan 2022,9.757534,365,published-inputs,156,1701,2022.083333,9.797608
2021-03-01,2022-02-01,Mar 2021 to Feb 2022,9.895616,365,published-inputs,108,1701,2022.166667,9.800177
2021-04-01,2022-03-01,Apr 2021 to Mar 2022,9.946575,365,published-inputs,89,1701,2022.250000,9.802740
2021-05-01,2022-04-01,May 2021 to Apr 2022,10.119178,365,published-inputs,55,1701,2022.333333,9.805297
2021-06-01,2022-05-01,Jun 2021 to May 2022,10.340000,365,published-inputs,24,1701,2022.416667,9.807848
2021-07-01,2022-06-01,Jul 2021 to Jun 2022,10.290685,365,published-inputs,33,1701,2022.500000,9.810393
2021-08-01,2022-07-01,Aug 2021 to Jul 2022,10.273699,365,published-inputs,36,1701,2022.583333,9.812932
2021-09-01,2022-08-01,Sep 2021 to Aug 2022,10.460548,365,published-inputs,13,1701,2022.666667,9.815464
2021-10-01,2022-09-01,Oct 2021 to Sep 2022,10.353699,365,published-inputs,20,1701,2022.750000,9.817989
2021-11-01,2022-10-01,Nov 2021 to Oct 2022,10.404658,365,published-inputs,19,1701,2022.833333,9.820507
2021-12-01,2022-11-01,Dec 2021 to Nov 2022,10.503288,365,published-inputs,9,1701,2022.916667,9.823019
2022-01-01,2022-12-01,Jan 2022 to Dec 2022,10.240000,365,published-inputs,40,1701,2023.000000,9.825523
2022-02-01,2023-01-01,Feb 2022 to Jan 2023,10.256986,365,published-inputs,38,1701,2023.083333,9.828020
2022-03-01,2023-02-01,Mar 2022 to Feb 2023,10.210959,365,published-inputs,43,1701,2023.166667,9.830510
2022-04-01,2023-03-01,Apr 2022 to Mar 2023,10.134521,365,published-inputs,53,1701,2023.250000,9.832992
2022-05-01,2023-04-01,May 2022 to Apr 2023,10.118082,365,published-inputs,56,1701,2023.333333,9.835467
2022-06-01,2023-05-01,Jun 2022 to May 2023,10.126575,365,published-inputs,54,1701,2023.416667,9.837933
2022-07-01,2023-06-01,Jul 2022 to Jun 2023,10.348493,365,published-inputs,22,1701,2023.500000,9.840392
2022-08-01,2023-07-01,Aug 2022 to Jul 2023,10.221096,365,published-inputs,42,1701,2023.583333,9.842843
2022-09-01,2023-08-01,Sep 2022 to Aug 2023,10.076712,365,published-inputs,64,1701,2023.666667,9.845285
2022-10-01,2023-09-01,Oct 2022 to Sep 2023,10.249315,365,published-inputs,39,1701,2023.750000,9.847720
2022-11-01,2023-10-01,Nov 2022 to Oct 2023,10.206849,365,published-inputs,44,1701,2023.833333,9.850146
2022-12-01,2023-11-01,Dec 2022 to Nov 2023,10.108219,365,published-inputs,57,1701,2023.916667,9.852564
2023-01-01,2023-12-01,Jan 2023 to Dec 2023,10.405479,365,published-inputs,18,1701,2024.000000,9.854973
2023-02-01,2024-01-01,Feb 2023 to Jan 2024,10.346027,365,published-inputs,23,1701,2024.083333,9.857373
2023-03-01,2024-02-01,Mar 2023 to Feb 2024,10.420765,366,published-inputs,17,1701,2024.166667,9.859765
2023-04-01,2024-03-01,Apr 2023 to Mar 2024,10.488525,366,published-inputs,12,1701,2024.250000,9.862148
2023-05-01,2024-04-01,May 2023 to Apr 2024,10.521311,366,published-inputs,7,1701,2024.333333,9.864521
2023-06-01,2024-05-01,Jun 2023 to May 2024,10.589071,366,published-inputs,6,1701,2024.416667,9.866886
2023-07-01,2024-06-01,Jul 2023 to Jun 2024,10.310383,366,published-inputs,28,1701,2024.500000,9.869242
2023-08-01,2024-07-01,Aug 2023 to Jul 2024,10.293443,366,published-inputs,31,1701,2024.583333,9.871589
2023-09-01,2024-08-01,Sep 2023 to Aug 2024,10.301913,366,published-inputs,29,1701,2024.666667,9.873926
2023-10-01,2024-09-01,Oct 2023 to Sep 2024,10.072404,366,published-inputs,65,1701,2024.750000,9.876255
2023-11-01,2024-10-01,Nov 2023 to Oct 2024,10.004645,366,published-inputs,74,1701,2024.833333,9.878573
2023-12-01,2024-11-01,Dec 2023 to Nov 2024,10.004645,366,published-inputs,74,1701,2024.916667,9.880883
2024-01-01,2024-12-01,Jan 2024 to Dec 2024,9.979235,366,published-inputs,84,1701,2025.000000,9.883183
2024-02-01,2025-01-01,Feb 2024 to Jan 2025,9.911475,366,published-inputs,100,1701,2025.083333,9.885473
2024-03-01,2025-02-01,Mar 2024 to Feb 2025,9.758630,365,published-inputs,153,1701,2025.166667,9.887754
2024-04-01,2025-03-01,Apr 2024 to Mar 2025,9.758630,365,published-inputs,153,1701,2025.250000,9.890025
2024-05-01,2025-04-01,May 2024 to Apr 2025,9.881918,365,published-inputs,112,1701,2025.333333,9.892286
2024-06-01,2025-05-01,Jun 2024 to May 2025,9.839452,365,published-inputs,124,1701,2025.416667,9.894538
2024-07-01,2025-06-01,Jul 2024 to Jun 2025,10.044932,365,published-inputs,68,1701,2025.500000,9.896779
2024-08-01,2025-07-01,Aug 2024 to Jul 2025,10.206301,365,published-inputs,45,1701,2025.583333,9.899011
2024-09-01,2025-08-01,Sep 2024 to Aug 2025,10.291233,365,published-inputs,32,1701,2025.666667,9.901233
2024-10-01,2025-09-01,Oct 2024 to Sep 2025,10.283014,365,published-inputs,34,1701,2025.750000,9.903446
2024-11-01,2025-10-01,Nov 2024 to Oct 2025,10.274521,365,published-inputs,35,1701,2025.833333,9.905648
2024-12-01,2025-11-01,Dec 2024 to Nov 2025,10.323836,365,published-inputs,25,1701,2025.916667,9.907840
2025-01-01,2025-12-01,Jan 2025 to Dec 2025,10.298356,365,published-inputs,30,1701,2026.000000,9.910022
2025-02-01,2026-01-01,Feb 2025 to Jan 2026,10.349315,365,published-inputs,21,1701,2026.083333,9.912194
2025-03-01,2026-02-01,Mar 2025 to Feb 2026,10.456712,365,published-inputs,15,1701,2026.166667,9.914356
2025-04-01,2026-03-01,Apr 2025 to Mar 2026,10.499178,365,published-inputs,10,1701,2026.250000,9.916508
2025-05-01,2026-04-01,May 2025 to Apr 2026,10.441644,365,published-inputs,16,1701,2026.333333,9.918650
2025-06-01,2026-05-01,Jun 2025 to May 2026,10.458630,365,published-inputs,14,1701,2026.416667,9.920782
2025-07-01,2026-06-01,Jul 2025 to Jun 2026,10.507945,365,published-inputs,8,1701,2026.500000,9.922903
2025-08-01,2026-07-01,Aug 2025 to Jul 2026,10.609863,365,published-inputs,5,1701,2026.583333,9.925015
2025-09-01,2026-08-01,Sep 2025 to Aug 2026,10.652329,365,published-inputs,3,1701,2026.666667,9.927116
